Organization number,Company name,email,website,Company visiting address,Company visiting postal code,Company visiting postal area,Company visiting county,Company visiting phone,Company postal address,Company postal code,Company postal area,Office name,Office visiting address,Office visiting postal code,Office visiting postal area,Office visiting county,Office visiting phone,Office postal address,Office postal code,Office postal area,turnovers-interval,employees-interval,Turnover,Profit,Result of the year,Assests,The year of figures,Registered,Profit margin,Liquidity,Solidity,Gross profit margin,2024- Employees,2023- Employees,2022- Employees,2024- Turnover,2023- Turnover,2022- Turnover,2024- Result after financial items,2023- Result after financial items,2022- Result after financial items,2024- Years result,2023- Years result,2022- Years result,2024- Assets,2023- Assets,2022- Assets,Operation description,SNI,Company status,Company registration,F-tax registered,Date for F-tax registration,VAT registered,Registration date for VAT,Entity type,Mother company name,Owbership type,County of seat,Munipality of seat,decision_maker_name,Decision maker title,decision_maker_email,decision_maker_number,Reference page,last_updated
5561881607,Schööns Måleri AB,info@schoonsmaleri.se,schoonsmaleri.se,PILOTGATAN 1,21239,Malmö,Skåne län,40180035,PILOTGATAN 1,21239,Malmö,,,,,,,,,,,0,91134,6866,3954,27216,2020-12-01,1974,7.78,167.94,37.56,78.82,87,85,77,91134,89606,76560,6866,3821,5515,3954,2118,2980,27216,22773,22639,Bolaget skall bedriva måleriverksamhet samt därmed förenlig verksamhet.,4334143330,Active,1974-09-26,Registrerad,1994-01-01,Yes,1974-01-01,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Lars Fredrik Schöön,Styrelsesuppleant,lars@schoonsmaleri.se,,,2024-10-28 12:55
5561881607,Schööns Måleri AB,info@schoonsmaleri.se,schoonsmaleri.se,PILOTGATAN 1,21239,Malmö,Skåne län,40180035,PILOTGATAN 1,21239,Malmö,,,,,,,,,,,0,91134,6866,3954,27216,2020-12-01,1974,7.78,167.94,37.56,78.82,87,85,77,91134,89606,76560,6866,3821,5515,3954,2118,2980,27216,22773,22639,Bolaget skall bedriva måleriverksamhet samt därmed förenlig verksamhet.,4334143330,Active,1974-09-26,Registrerad,1994-01-01,Yes,1974-01-01,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Lars Gunnar Schöön,Styrelseledamot,lars@schoonsmaleri.se,,,2024-10-28 12:55
5561881607,Schööns Måleri AB,info@schoonsmaleri.se,schoonsmaleri.se,PILOTGATAN 1,21239,Malmö,Skåne län,40180035,PILOTGATAN 1,21239,Malmö,,,,,,,,,,,0,91134,6866,3954,27216,2020-12-01,1974,7.78,167.94,37.56,78.82,87,85,77,91134,89606,76560,6866,3821,5515,3954,2118,2980,27216,22773,22639,Bolaget skall bedriva måleriverksamhet samt därmed förenlig verksamhet.,4334143330,Active,1974-09-26,Registrerad,1994-01-01,Yes,1974-01-01,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Per Johan Lidehäll,Revisor,,,,2024-10-28 12:55
5567695001,ADVANCED TV NETWORK SWEDEN AB,info@atnnetwork.com,www.atnnetwork.com,,0,,,406200532,SCHEELEGATAN 15,21228,Malmö,,,,,,,,,,,0,50902,1635,6513,66958,2015-12-01,2008,-2.79,36.34,40.24,37.14,25,25,24,50902,54532,64039,-1635,3298,13044,6513,2260,7354,66958,49329,48885,"Föremålet för bolagets verksamhet ska vara försäljning och installation av nätverksutrustning, IPTV samt därmed förenlig verksamhet.",68202,Registrerad hos Bolagsverket,2008-11-11,Avregistrerad,2009-03-12,Yes,2009-03-12,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Hamid Al-Hamid,Styrelseledamot,hamid@atnnetwork.com,,,2024-10-28 12:55
5567695001,ADVANCED TV NETWORK SWEDEN AB,info@atnnetwork.com,www.atnnetwork.com,,0,,,406200532,SCHEELEGATAN 15,21228,Malmö,,,,,,,,,,,0,50902,1635,6513,66958,2015-12-01,2008,-2.79,36.34,40.24,37.14,25,25,24,50902,54532,64039,-1635,3298,13044,6513,2260,7354,66958,49329,48885,"Föremålet för bolagets verksamhet ska vara försäljning och installation av nätverksutrustning, IPTV samt därmed förenlig verksamhet.",68202,Registrerad hos Bolagsverket,2008-11-11,Avregistrerad,2009-03-12,Yes,2009-03-12,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Karima Al-Hamid,Styrelseledamot,,,,2024-10-28 12:55
5567695001,ADVANCED TV NETWORK SWEDEN AB,info@atnnetwork.com,www.atnnetwork.com,,0,,,406200532,SCHEELEGATAN 15,21228,Malmö,,,,,,,,,,,0,50902,1635,6513,66958,2015-12-01,2008,-2.79,36.34,40.24,37.14,25,25,24,50902,54532,64039,-1635,3298,13044,6513,2260,7354,66958,49329,48885,"Föremålet för bolagets verksamhet ska vara försäljning och installation av nätverksutrustning, IPTV samt därmed förenlig verksamhet.",68202,Registrerad hos Bolagsverket,2008-11-11,Avregistrerad,2009-03-12,Yes,2009-03-12,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Saba Yassin,Styrelsesuppleant,,,,2024-10-28 12:55
5567695001,ADVANCED TV NETWORK SWEDEN AB,info@atnnetwork.com,www.atnnetwork.com,,0,,,406200532,SCHEELEGATAN 15,21228,Malmö,,,,,,,,,,,0,50902,1635,6513,66958,2015-12-01,2008,-2.79,36.34,40.24,37.14,25,25,24,50902,54532,64039,-1635,3298,13044,6513,2260,7354,66958,49329,48885,"Föremålet för bolagets verksamhet ska vara försäljning och installation av nätverksutrustning, IPTV samt därmed förenlig verksamhet.",68202,Registrerad hos Bolagsverket,2008-11-11,Avregistrerad,2009-03-12,Yes,2009-03-12,Aktiebolag,,"Privat, ej börsnoterat",Skåne län,Malmö,Ulf Thomas Appelgren,Revisor,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Anja Louise Nordberg Sonesson,Styrelseledamot,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Ann-Kristin Katalinic,Extern firmatecknare,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Bajram Maloku,Styrelsesuppleant,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Björn Roland Gudmundsson,Styrelseledamot,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Bo Anders Mikael Olin,Styrelseledamot,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Gunvor Therése Henningsson,Revisorssuppleant,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Heinz Gunnar Wellershaus,Styrelsesuppleant,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,K Margareta Wallenstein Axelsson,Styrelsesuppleant,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Karl Lennart Emil Eriksson,Styrelseledamot,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Lars-Erik Lövdén,Styrelseledamot,lars-erik.lovden@mkbfastighet.se,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Marie Elisabeth Thelander Dellhag,Extern verkställande direktör,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Marie Thelander Dellhag,Verkställande direktör,marie.thelanderdellhag@mkbfastighet.se,,,2024-10-28 15:36
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Mats Anders Roland Pålsson,Huvudansvarig revisor,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Per Martin Lilja,Lekmannarevisorssuppleant,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Pia Shirley Annika Landgren,Lekmannarevisor,,,,2024-10-28 12:55
5560491432,Mkb Fastighets AB,info@mkbfastighet.se,www.mkbfastighet.se,SÖDRA FÖRSTADSGATAN 47,21143,Malmö,Skåne län,40313300,BOX 50405,20214,Malmö,,,,,,,,,,,0,2506000,330000,111000,16489000,2020-12-01,1947,18.69,12.32,30.91,100,325,319,310,2506000,2378000,2218400,330000,325000,367800,111000,122000,176800,16489000,15699000,13966000,"Föremålet för bolagets verksamhet är huvudsakligen att förvalta fastigheter i vilka bostadslägenheter upplåts med hyresrätt, och att, som ett led i detta, förvärva fastigheter, bygga eller bygga om hus, samt att bedriva annan i samband därmed stående verksamhet. Motsvarande gäller i fråga om tomträttsfastigheter. Bolaget ska i allmännyttigt syfte och med iakttagande av kommunallagens lokaliseringsprincip bl.a. främja bostads- försörjningen i Malmö kommun. Verksamheten ska bedrivas enligt affärsmässiga principer.",6.82017E+19,Active,1947-01-04,Registrerad,1994-01-01,Yes,1991-01-01,Aktiebolag,MALMÖ KOMMUN,"Privat, ej börsnoterat",Skåne län,Malmö,Sara Ester Maria Mellander,Styrelseledamot,,,,2024-10-28 12:55
